Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
AS-TBN13-89,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine46-9,
AS-TBN13-88,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine46-8,
AS-TBN13-87,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine46-7,
AS-TBN13-86,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine46-6,
AS-TBN13-85,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine46-5,
AS-TBN13-84,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine46-4,
AS-TBN13-83,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine46-3,
AS-TBN13-82,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine46-2,
AS-TBN13-81,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine47-1,
AS-TBN13-80,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine47-10,
AS-TBN13-79,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine47-9,
AS-TBN13-78,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine47-8,
AS-TBN13-77,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine47-7,
AS-TBN13-76,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine47-6,
AS-TBN13-75,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine47-5,
AS-TBN13-74,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine47-4,
AS-TBN13-73,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine47-3,
AS-TBN13-72,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine47-2,
AS-TBN13-71,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine48-1,
AS-TBN13-70,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine48-10,
AS-TBN13-69,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine48-9,
AS-TBN13-68,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine48-8,
AS-TBN13-67,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine48-7,
AS-TBN13-66,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine48-6,
AS-TBN13-65,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine48-5,
AS-TBN13-64,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine48-4,
AS-TBN13-63,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine48-3,
AS-TBN13-62,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine48-2,
AS-TBN13-61,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine49-1,
AS-TBN13-60,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine49-10,
AS-TBN13-59,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine49-9,
AS-TBN13-58,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine49-8,
AS-TBN13-57,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine49-7,
AS-TBN13-56,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine49-6,
AS-TBN13-55,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine49-5,
AS-TBN13-54,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine49-4,
AS-TBN13-53,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine49-3,
AS-TBN13-52,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine49-2,
AS-TBN13-51,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine5-1,
AS-TBN13-50,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine5-2,
AS-TBN13-49,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine5-3,
AS-TBN13-48,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine5-4,
AS-TBN13-47,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine5-5,
AS-TBN13-46,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine5-6,
AS-TBN13-45,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine5-7,
AS-TBN13-44,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine5-8,
AS-TBN13-43,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine5-9,
AS-TBN13-42,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine5-10,
AS-TBN13-41,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine50-1,
AS-TBN13-40,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine50-10,
AS-TBN13-39,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine50-9,
AS-TBN13-38,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine50-8,
AS-TBN13-37,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine50-7,
AS-TBN13-36,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine50-6,
AS-TBN13-35,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine50-5,
AS-TBN13-34,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine50-4,
AS-TBN13-33,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine50-3,
AS-TBN13-32,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine50-2,
AS-TBN13-31,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine51-1,
AS-TBN13-30,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine51-10,
AS-TBN13-29,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine51-9,
AS-TBN13-28,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine51-8,
AS-TBN13-27,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine51-7,
AS-TBN13-26,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine51-6,
AS-TBN13-25,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine51-5,
AS-TBN13-24,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine51-4,
AS-TBN13-23,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine51-3,
AS-TBN13-22,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine51-2,
AS-TBN13-21,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine52-1,
AS-TBN13-20,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine52-10,
AS-TBN13-19,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine52-9,
AS-TBN13-18,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine52-8,
AS-TBN13-17,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine52-7,
AS-TBN13-16,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine52-6,
AS-TBN13-15,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine52-5,
AS-TBN13-14,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine52-4,
AS-TBN13-13,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine52-3,
AS-TBN13-12,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine52-2,
AS-TBN13-11,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine53-1,
AS-TBN13-10,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine53-10,
AS-TBN13-9,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine53-9,
AS-TBN13-8,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine53-8,
AS-TBN13-7,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine53-7,
AS-TBN13-6,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine53-6,
AS-TBN13-5,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine53-5,
AS-TBN13-4,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine53-4,
AS-TBN13-3,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine53-3,
AS-TBN13-2,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine53-2,
AS-TBN14-1,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine54-1,
AS-TBN14-100,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine54-10,
AS-TBN14-99,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine54-9,
AS-TBN14-98,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine54-8,
AS-TBN14-97,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine54-7,
AS-TBN14-96,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine54-6,
AS-TBN14-95,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine54-5,
AS-TBN14-94,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine54-4,
AS-TBN14-93,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine54-3,
AS-TBN14-92,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine54-2,
AS-TBN14-91,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine55-1,
AS-TBN14-90,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine55-10,
AS-TBN14-89,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine55-9,
AS-TBN14-88,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine55-8,
AS-TBN14-87,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine55-7,
AS-TBN14-86,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine55-6,
AS-TBN14-85,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine55-5,
AS-TBN14-84,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine55-4,
AS-TBN14-83,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine55-3,
AS-TBN14-82,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine55-2,
AS-TBN14-81,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine56-1,
AS-TBN14-80,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine56-10,
AS-TBN14-79,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine56-9,
AS-TBN14-78,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine56-8,
AS-TBN14-77,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine56-7,
AS-TBN14-76,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine56-6,
AS-TBN14-75,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine56-5,
AS-TBN14-74,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine56-4,
AS-TBN14-73,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine56-3,
AS-TBN14-72,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine56-2,
AS-TBN14-71,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine57-1,
AS-TBN14-70,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine57-10,
AS-TBN14-69,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine57-9,
AS-TBN14-68,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine57-8,
AS-TBN14-67,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine57-7,
AS-TBN14-66,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine57-6,
AS-TBN14-65,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine57-5,
AS-TBN14-64,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine57-4,
AS-TBN14-63,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine57-3,
AS-TBN14-62,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine57-2,
AS-TBN14-61,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine58-1,
AS-TBN14-60,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine58-10,
AS-TBN14-59,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine58-9,
AS-TBN14-58,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine58-8,
AS-TBN14-57,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine58-7,
AS-TBN14-56,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine58-6,
AS-TBN14-55,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine58-5,
AS-TBN14-54,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine58-4,
AS-TBN14-53,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine58-3,
AS-TBN14-52,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine58-2,
AS-TBN14-51,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine59-1,
AS-TBN14-50,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine59-10,
AS-TBN14-49,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine59-9,
AS-TBN14-48,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine59-8,
AS-TBN14-47,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine59-7,
AS-TBN14-46,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine59-6,
AS-TBN14-45,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine59-5,
AS-TBN14-44,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine59-4,
AS-TBN14-43,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine59-3,
AS-TBN14-42,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine59-2,
AS-TBN14-41,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine6-1,
AS-TBN14-40,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine6-2,
AS-TBN14-39,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine6-3,
AS-TBN14-38,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine6-4,
AS-TBN14-37,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine6-5,
AS-TBN14-36,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine6-6,
AS-TBN14-35,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine6-7,
AS-TBN14-34,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine6-8,
AS-TBN14-33,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine6-9,
AS-TBN14-32,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine6-10,
AS-TBN14-31,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine60-1,
AS-TBN14-30,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine60-10,
AS-TBN14-29,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine60-9,
AS-TBN14-28,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine60-8,
AS-TBN14-27,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine60-7,
AS-TBN14-26,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine60-6,
AS-TBN14-25,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine60-5,
AS-TBN14-24,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine60-4,
AS-TBN14-23,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine60-3,
AS-TBN14-22,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine60-2,
AS-TBN14-21,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine61-1,
AS-TBN14-20,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine61-10,
AS-TBN14-19,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine61-9,
AS-TBN14-18,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine61-8,
AS-TBN14-17,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine61-7,
AS-TBN14-16,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine61-6,
AS-TBN14-15,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine61-5,
AS-TBN14-14,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine61-4,
AS-TBN14-13,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine61-3,
AS-TBN14-12,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine61-2,
AS-TBN14-11,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine62-1,
AS-TBN14-10,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine62-10,
AS-TBN14-9,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine62-9,
AS-TBN14-8,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine62-8,
AS-TBN14-7,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine62-7,
AS-TBN14-6,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine62-6,
AS-TBN14-5,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine62-5,
AS-TBN14-4,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine62-4,
AS-TBN14-3,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine62-3,
AS-TBN14-2,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine62-2,
AS-TBN15-1,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine63-1,
AS-TBN15-100,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine63-10,
AS-TBN15-99,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine63-9,
AS-TBN15-98,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine63-8,
AS-TBN15-97,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine63-7,
AS-TBN15-96,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine63-6,
AS-TBN15-95,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine63-5,
AS-TBN15-94,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine63-4,
AS-TBN15-93,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine63-3,
AS-TBN15-92,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine63-2,
AS-TBN15-91,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine64-1,
AS-TBN15-90,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine64-10,
AS-TBN15-89,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine64-9,
AS-TBN15-88,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine64-8,
AS-TBN15-87,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine64-7,
AS-TBN15-86,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine64-6,
AS-TBN15-85,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine64-5,
AS-TBN15-84,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine64-4,
AS-TBN15-83,"SINE (10, 0.000000, 10.000000, 0.050000, 180)",Float,1,RO,100,,,,,,,,,,Turbine64-3,
